Date,Company,Account,AU,Currency,PrimaryAccount,SecondaryAccount,GL Balance,IHUB Balance
2023-01-10 00:00:00,Kappa Ventures,1045,169.51,AUD,2006,3002,175985.41,174941.75
2023-04-01 00:00:00,Alpha Corp,1030,23.4,CHF,2002,3014,890805.84,882354.23
2023-12-05 00:00:00,Beta Ltd,1040,21.49,AUD,2010,3007,901915.11,1325110.27
2023-07-18 00:00:00,Sigma Group,1046,91.54,NZD,2013,3003,151526.3,151306.90999999997
2023-03-10 00:00:00,Theta Holdings,1017,68.97,SEK,2018,3002,160112.9,159591.11
2023-03-07 00:00:00,Beta Ltd,1012,569.5,SEK,2001,3011,173009.21,172854.16999999998
2023-08-09 00:00:00,Gamma Inc,1044,180.28,NZD,2004,3015,5935.43,5893.4400000000005
2023-09-21 00:00:00,Delta Solutions,1039,1130.05,GBP,2009,3019,36473.62,36612.240000000005
2023-05-12 00:00:00,Sigma Group,1013,31.76,NZD,2000,3004,2638682.46,2656476.84
2023-09-06 00:00:00,Theta Holdings,1007,98.23,SEK,2011,3007,7906673.05,7972432.33
2023-05-05 00:00:00,Theta Holdings,1047,147.47,AUD,2011,3001,19252.18,19196.71
2023-03-05 00:00:00,Alpha Corp,1007,17.06,JPY,2003,3010,42813.92,42964.009999999995
2023-07-01 00:00:00,Lambda Systems,1033,57.38,AUD,2011,3012,7761.39,7687.990000000001
2023-10-18 00:00:00,Kappa Ventures,1046,317.1,GBP,2002,3018,139317.48,140686.40000000002
2023-09-06 00:00:00,Delta Solutions,1004,89.26,EUR,2000,3006,17699.94,17719.94
2023-05-16 00:00:00,Delta Solutions,1023,118.93,JPY,2002,3009,5412.13,5376.14
2023-03-09 00:00:00,Sigma Group,1026,357.32,CNY,2003,3014,761572.61,754244.69
2023-02-26 00:00:00,Kappa Ventures,1030,53.94,GBP,2004,3017,600522.56,600365.54
2023-06-20 00:00:00,Omega Services,1046,166.26,NZD,2001,3016,1038706.09,1047243.59
2023-05-12 00:00:00,Epsilon Tech,1015,70.16,GBP,2011,3015,422687.98,420263.72
2023-11-02 00:00:00,Epsilon Tech,1003,6.73,CAD,2004,3018,381591.85,383058.08999999997
2023-12-19 00:00:00,Lambda Systems,1016,93.91,EUR,2009,3018,139248.4,139725.72
2023-03-31 00:00:00,Alpha Corp,1027,314.85,USD,2000,3001,1027264.14,1037318.16
2023-02-03 00:00:00,Lambda Systems,1021,182.68,NZD,2018,3003,3330.49,3323.95
2023-07-24 00:00:00,Beta Ltd,1035,118.96,CAD,2003,3002,262312.99,259974.36
2023-06-05 00:00:00,Delta Solutions,1037,35.64,CHF,2001,3017,16472.32,16595.01
2023-12-13 00:00:00,Gamma Inc,1003,207.79,CNY,2012,3003,220565.82,220167.91
2023-10-10 00:00:00,Beta Ltd,1013,66.1,CAD,2011,3014,59427.64,59359.93
2023-01-17 00:00:00,Delta Solutions,1015,49.42,CHF,2013,3014,4219421.21,4201845.01
2023-01-23 00:00:00,Lambda Systems,1037,433.26,NZD,2004,3004,1255665.76,1248805.41
2023-07-06 00:00:00,Theta Holdings,1004,109.76,GBP,2000,3013,42835.58,42453.03
2023-08-20 00:00:00,Omega Services,1015,103.97,CHF,2005,3012,317006.17,318689.79
2023-07-20 00:00:00,Kappa Ventures,1005,86.29,EUR,2006,3012,47450.99,47479.82
2023-01-11 00:00:00,Kappa Ventures,1012,97.73,AUD,2007,3008,299299.29,298819.70999999996
2023-02-15 00:00:00,Alpha Corp,1037,60.01,CNY,2008,3013,211090.37,211165.81
2023-04-07 00:00:00,Lambda Systems,1014,184.29,CHF,2000,3000,179503.43,178207.91999999998
2023-02-21 00:00:00,Delta Solutions,1015,98.7,CNY,2004,3017,86312.77,86055.21
2023-09-08 00:00:00,Epsilon Tech,1004,57.24,CAD,2010,3014,184957.07,186098.7
2023-02-13 00:00:00,Theta Holdings,1031,89.73,CHF,2016,3006,206166.81,207948.18
2023-07-24 00:00:00,Omega Services,1040,78.82,AUD,2005,3000,1581296.47,1592508.91
2023-07-14 00:00:00,Lambda Systems,1009,209.89,CNY,2015,3014,646493.09,652841.12
2023-07-09 00:00:00,Beta Ltd,1000,108.94,AUD,2003,3009,29065.69,28877.14
2023-02-17 00:00:00,Kappa Ventures,1022,40.75,CAD,2004,3013,817326.07,819344.5399999999
2023-10-18 00:00:00,Sigma Group,1045,751.21,CHF,2009,3010,2243801.22,2238607.43
2023-03-08 00:00:00,Kappa Ventures,1022,248.67,AUD,2006,3018,26912.11,26767.190000000002
2023-10-26 00:00:00,Theta Holdings,1012,166.27,CAD,2009,3001,153108.4,153983.96
2023-04-22 00:00:00,Alpha Corp,1018,208.86,CHF,2007,3009,7675.9,7643.28
2023-09-27 00:00:00,Sigma Group,1000,911.59,CHF,2009,3003,365463.28,364954.45
2023-06-18 00:00:00,Lambda Systems,1048,41.79,AUD,2008,3002,11309.39,11296.8
2023-10-02 00:00:00,Gamma Inc,1026,138.83,SEK,2009,3023,70872.19,70730.68000000001
2023-04-03 00:00:00,Theta Holdings,1022,1042.82,CNY,2002,3006,2127.11,2141.88
2023-09-15 00:00:00,Alpha Corp,1019,39.28,NZD,2012,3002,93757.81,93220.51
2023-09-14 00:00:00,Lambda Systems,1018,165.44,SEK,2002,3006,4522127.14,4496420.88
2023-07-17 00:00:00,Kappa Ventures,1006,238.97,SEK,2013,3001,2628463.14,2607744.64
2023-10-19 00:00:00,Lambda Systems,1020,160.57,NZD,2009,3013,1247017.98,1242071.34
2023-10-14 00:00:00,Sigma Group,1000,238.75,EUR,2005,3012,52948.33,53022.71
2023-04-04 00:00:00,Alpha Corp,1026,131.42,GBP,2004,3010,43321.0,42987.73
2023-04-03 00:00:00,Epsilon Tech,1043,166.01,AUD,2005,3010,163998.51,164543.31
2023-12-26 00:00:00,Kappa Ventures,1025,2755.17,EUR,2003,3008,689905.53,691872.61
2023-01-10 00:00:00,Beta Ltd,1027,76.27,GBP,2019,3001,190647.6,189022.18
2023-08-22 00:00:00,Kappa Ventures,1018,125.15,CAD,2011,3017,161356.27,161697.91
2023-05-16 00:00:00,Kappa Ventures,1010,89.13,CNY,2000,3009,242280.29,243998.6
2023-03-10 00:00:00,Lambda Systems,1036,41.61,CHF,2003,3007,318742.46,319021.96
2023-02-01 00:00:00,Gamma Inc,1035,17.33,JPY,2013,3003,548815.05,544266.7200000001
2023-03-06 00:00:00,Kappa Ventures,1029,17.86,SEK,2006,3015,502263.75,505060.13
2023-07-31 00:00:00,Theta Holdings,1017,184.58,CHF,2013,3014,144799.86,144969.91999999998
2023-07-21 00:00:00,Sigma Group,1030,83.68,JPY,2008,3003,31814.38,32041.61
2023-01-01 00:00:00,Omega Services,1034,46.38,SEK,2013,3013,118129.16,118875.16
2023-08-22 00:00:00,Sigma Group,1008,678.14,NZD,2007,3004,93656.51,92806.9
2023-05-05 00:00:00,Beta Ltd,1042,81.06,CNY,2017,3009,256494.03,258005.98
2023-02-10 00:00:00,Gamma Inc,1009,38.54,SEK,2011,3010,243633.21,242815.81999999998
2023-11-01 00:00:00,Delta Solutions,1047,271.96,CHF,2008,3016,37903.62,37846.75
2023-11-04 00:00:00,Gamma Inc,1040,73.41,GBP,2011,3013,963035.5,963818.33
2023-06-30 00:00:00,Sigma Group,1022,453.34,CAD,2007,3006,148606.82,148341.69
2023-11-17 00:00:00,Beta Ltd,1013,145.46,AUD,2003,3008,41406.84,41489.95
2023-04-15 00:00:00,Gamma Inc,1013,75.9,EUR,2007,3013,207392.37,205966.47999999998
2023-02-08 00:00:00,Delta Solutions,1039,96.48,SEK,2009,3007,7961.31,7998.860000000001
2023-05-19 00:00:00,Delta Solutions,1017,321.54,AUD,2002,3007,480832.56,480083.02999999997
2023-01-29 00:00:00,Lambda Systems,1036,177.52,AUD,2008,3015,435102.77,434966.05000000005
2023-01-20 00:00:00,Theta Holdings,1021,625.76,CNY,2001,3011,120818.91,120119.83
2023-12-03 00:00:00,Gamma Inc,1028,18.13,CHF,2013,3004,491216.67,489881.91
2023-03-22 00:00:00,Kappa Ventures,1046,96.72,USD,2011,3003,64526.6,65011.729999999996
2023-02-28 00:00:00,Epsilon Tech,1016,110.26,EUR,2005,3006,9206.14,9223.98
2023-09-20 00:00:00,Theta Holdings,1033,199.14,AUD,2003,3005,75512.15,74935.37
2023-11-19 00:00:00,Epsilon Tech,1008,41.1,CHF,2007,3013,171871.22,171649.35
2023-06-01 00:00:00,Theta Holdings,1033,136.01,CHF,2007,3003,252272.69,253353.29
2023-12-13 00:00:00,Beta Ltd,1025,34.88,CHF,2004,3000,31752.83,31685.13
2023-04-08 00:00:00,Delta Solutions,1016,175.66,EUR,2000,3010,416453.44,415468.19
2023-09-11 00:00:00,Alpha Corp,1045,64.98,GBP,2000,3013,54854079.27,54741422.230000004
2023-01-11 00:00:00,Epsilon Tech,1010,102.66,SEK,2008,3008,2175.74,2192.5899999999997
2023-10-01 00:00:00,Delta Solutions,1020,110.22,SEK,2008,3000,148793.83,149647.38999999998
2023-07-22 00:00:00,Sigma Group,1015,237.8,AUD,2006,3009,108978.81,108779.67
2023-10-30 00:00:00,Theta Holdings,1023,34.81,AUD,2005,3011,180282.66,181726.18
2023-12-21 00:00:00,Delta Solutions,1048,597.15,CHF,2011,3018,212780.24,211142.47
2023-11-04 00:00:00,Sigma Group,1030,712.66,CNY,2013,3017,3124411.5,3122520.81
2023-02-10 00:00:00,Epsilon Tech,1032,714.32,CHF,2014,3006,166020.71,167415.38
2023-08-29 00:00:00,Theta Holdings,1017,415.78,SEK,2017,3017,36683.39,36931.07
2023-02-07 00:00:00,Epsilon Tech,1001,112.41,USD,2010,3008,86152.01,86858.26
2023-02-19 00:00:00,Epsilon Tech,1020,161.98,CHF,2010,3010,871.34,869.36
2023-12-05 00:00:00,Delta Solutions,1030,275.32,AUD,2011,3002,3899866.55,3936601.44
2023-07-08 00:00:00,Beta Ltd,1012,463.0,SEK,2018,3002,2912384.86,2886868.6999999997
2023-08-29 00:00:00,Theta Holdings,1035,99.35,GBP,2019,3008,3777052.74,3771064.2600000002
2023-05-02 00:00:00,Omega Services,1001,699.65,AUD,2018,3005,1509.75,1505.9
2023-06-05 00:00:00,Omega Services,1015,159.22,NZD,2013,3006,1254104.73,1261587.27
2023-01-27 00:00:00,Theta Holdings,1043,202.62,USD,2014,3018,245132.03,246814.88999999998
2023-11-02 00:00:00,Theta Holdings,1010,354.43,SEK,2006,3014,27549.1,27308.989999999998
2023-07-14 00:00:00,Alpha Corp,1022,140.14,NZD,2019,3016,116911.97,116195.55
2023-09-12 00:00:00,Alpha Corp,1032,122.41,NZD,2016,3019,17160.06,17231.24
2023-12-02 00:00:00,Delta Solutions,1010,1402.25,CNY,2001,3015,41606.17,41211.479999999996
2023-10-20 00:00:00,Beta Ltd,1001,1515.05,USD,2018,3000,41491.71,41392.97
2023-11-27 00:00:00,Sigma Group,1040,42.65,SEK,2012,3017,105657.83,149758.71
2023-08-05 00:00:00,Lambda Systems,1042,458.95,EUR,2008,3010,326213.6,326999.13
2023-12-17 00:00:00,Omega Services,1013,554.99,CNY,2019,3008,1047.56,1038.1299999999999
2023-02-12 00:00:00,Alpha Corp,1040,135.53,CNY,2009,3015,1393000.65,1389611.43
2023-10-24 00:00:00,Beta Ltd,1028,93.91,SEK,2015,3007,17900.02,17745.88
2023-05-07 00:00:00,Omega Services,1032,175.32,CNY,2014,3004,3761.49,3746.85
2023-01-04 00:00:00,Gamma Inc,1025,197.44,EUR,2019,3017,28866.06,28832.670000000002
2023-07-07 00:00:00,Theta Holdings,1030,120.27,GBP,2005,3010,131468.84,130926.64
2023-09-12 00:00:00,Gamma Inc,1041,79.41,AUD,2008,3003,51783.21,51678.24
2023-02-10 00:00:00,Lambda Systems,1045,220.99,GBP,2016,3012,90829.65,91342.56
2023-05-05 00:00:00,Omega Services,1020,642.18,AUD,2012,3008,47733.4,47871.94
2023-07-28 00:00:00,Gamma Inc,1008,113.95,NZD,2012,3004,459848.62,458127.82
2023-01-25 00:00:00,Epsilon Tech,1029,282.57,CHF,2001,3004,62404.39,61975.17
2023-09-22 00:00:00,Gamma Inc,1048,582.28,CHF,2006,3014,2769588.47,2755770.45
2023-01-06 00:00:00,Gamma Inc,1048,371.3,EUR,2011,3006,119387.55,119059.26000000001
2023-02-23 00:00:00,Kappa Ventures,1019,211.88,NZD,2008,3008,398117.1,398783.31999999995
2023-02-26 00:00:00,Delta Solutions,1041,47.04,CAD,2004,3012,68935.82,69261.28000000001
2023-10-28 00:00:00,Kappa Ventures,1015,603.97,USD,2011,3008,29088.82,28990.34
2023-04-29 00:00:00,Gamma Inc,1034,32.22,CHF,2009,3016,171364.86,169925.41999999998
2023-06-20 00:00:00,Kappa Ventures,1037,181.35,GBP,2011,3013,174814.71,173275.31
2023-04-22 00:00:00,Lambda Systems,1007,239.71,EUR,2010,3002,65251.54,65295.5
2023-04-22 00:00:00,Kappa Ventures,1010,23.33,CAD,2019,3012,10039.77,9939.67
2023-01-15 00:00:00,Theta Holdings,1049,117.77,EUR,2012,3022,67572.74,67768.99
2023-01-09 22:00:00,Epsilon Tech,1012,32.5,USD,2009,3006,382490.61,384325.61
2023-08-09 00:00:00,Epsilon Tech,1001,106.97,CHF,2016,3001,182399.97,182602.98
2023-06-15 00:00:00,Beta Ltd,1040,2712.32,CHF,2004,3012,46436.9,46771.44
2023-12-30 00:00:00,Omega Services,1026,71.29,JPY,2011,3016,2055457.08,2036924.59
2023-12-29 00:00:00,Kappa Ventures,1049,43.63,AUD,2013,3010,37278.16,37125.8
2023-03-09 00:00:00,Kappa Ventures,1014,281.16,GBP,2009,3005,92558.68,92168.79999999999
2023-01-18 00:00:00,Gamma Inc,1031,502.46,JPY,2004,3010,1066988.24,1059558.66
2023-10-21 00:00:00,Omega Services,1017,254.29,NZD,2000,3015,49332284.99,49043162.52
2023-10-03 00:00:00,Delta Solutions,1002,401.58,NZD,2008,3000,166514.76,165980.97
2023-01-07 00:00:00,Beta Ltd,1009,407.04,AUD,2002,3006,302518.52,301997.87
2023-05-31 00:00:00,Epsilon Tech,1030,53.53,NZD,2007,3012,121820.45,122138.94
2023-10-11 00:00:00,Epsilon Tech,1003,70.43,CNY,2015,3000,21198.24,21177.54
2023-10-02 00:00:00,Alpha Corp,1025,115.3,JPY,2016,3001,4109411.49,4070180.1900000004
2023-02-24 00:00:00,Alpha Corp,1016,145.98,CNY,2009,3008,10170.55,10128.199999999999
2023-10-25 00:00:00,Sigma Group,1018,63.26,GBP,2016,3002,15280.66,15399.99
2023-03-26 00:00:00,Omega Services,1040,914.31,CHF,2014,3010,104389.22,104005.14
2023-02-15 00:00:00,Gamma Inc,1007,58.39,NZD,2006,3012,307335.72,307358.66
2023-06-11 00:00:00,Theta Holdings,1000,50.22,JPY,2018,3016,504457.38,500496.69
2023-04-09 00:00:00,Omega Services,1012,133.08,CHF,2014,3015,74351.22,74828.83
2023-02-03 00:00:00,Sigma Group,1025,59.77,CNY,2014,3014,257457.4,257338.37
2023-12-26 00:00:00,Beta Ltd,1005,561.42,GBP,2003,3001,63695.02,63987.299999999996
2023-09-13 00:00:00,Epsilon Tech,1020,397.16,CHF,2013,3013,15506.51,15652.34
2023-09-10 00:00:00,Epsilon Tech,1019,79.72,CHF,2007,3009,904770.16,913229.05
2023-03-07 00:00:00,Delta Solutions,1011,639.67,CNY,2001,3009,293079.9,294639.31
2023-07-12 00:00:00,Sigma Group,1045,71.13,EUR,2014,3015,105769.28,105539.81
2023-06-04 00:00:00,Gamma Inc,1039,61.62,CHF,2019,3005,224086.02,224039.21
2023-02-09 00:00:00,Gamma Inc,1022,199.61,NZD,2003,3012,76181.49,76185.71
2023-06-12 00:00:00,Sigma Group,1046,151.14,CAD,2007,3011,167606.55,167958.99
2023-04-13 00:00:00,Sigma Group,1025,196.09,NZD,2002,3002,1238393.12,1239299.51
2023-02-06 00:00:00,Theta Holdings,1023,447.46,USD,2000,3012,516392.72,517151.79
2023-06-14 00:00:00,Kappa Ventures,1032,125.43,CHF,2018,3005,633162.92,930862.27
2023-05-25 00:00:00,Alpha Corp,1021,68.86,AUD,2008,3019,3950310.93,3959728.1100000003
2023-05-14 00:00:00,Lambda Systems,1003,186.62,NZD,2002,3010,162111.79,163448.54
2023-05-20 00:00:00,Sigma Group,1021,53.27,CHF,2000,3018,8568.95,8615.890000000001
2023-07-17 00:00:00,Epsilon Tech,1005,188.76,NZD,2018,3005,298350.53,300017.57
2023-09-11 00:00:00,Gamma Inc,1017,326.19,CHF,2003,3016,4515.28,4559.7
2023-02-05 00:00:00,Theta Holdings,1010,128.4,AUD,2017,3018,865950.78,871698.5800000001
2023-11-30 00:00:00,Omega Services,1011,27.51,USD,2019,3002,52978.97,53296.76
2023-07-06 00:00:00,Sigma Group,1027,38.77,SEK,2000,3007,22659.65,22805.84
2023-08-22 00:00:00,Delta Solutions,1020,159.98,CHF,2016,3013,482776.72,486400.89999999997
2023-07-16 00:00:00,Alpha Corp,1042,227.62,CAD,2007,3007,3882623.83,3910195.22
2023-07-19 00:00:00,Delta Solutions,1020,18.43,USD,2000,3014,96717.57,96298.83
2023-04-13 00:00:00,Alpha Corp,1031,39.18,CHF,2011,3017,37471.5,37250.99
2023-04-19 00:00:00,Alpha Corp,1001,41.69,JPY,2016,3002,29401.06,29586.620000000003
2023-03-12 00:00:00,Alpha Corp,1044,48.56,CHF,2017,3015,420834.8,424102.93
2023-11-28 00:00:00,Gamma Inc,1030,207.8,SEK,2010,3007,3606.52,3574.19
2023-01-13 00:00:00,Omega Services,1024,16.25,JPY,2003,3004,83733.25,83791.74
2023-04-24 00:00:00,Gamma Inc,1009,40.44,USD,2016,3008,6814004.59,6855080.1899999995
2023-04-21 00:00:00,Delta Solutions,1012,204.89,NZD,2003,3015,84506.84,83997.84
2023-10-25 00:00:00,Alpha Corp,1024,245.57,SEK,2009,3015,1990472.22,2276151.56
2023-08-09 00:00:00,Epsilon Tech,1001,98.03,JPY,2005,3006,234666.69,233575.8
2023-11-09 00:00:00,Alpha Corp,1021,278.83,NZD,2003,3012,34464.91,34743.29
2023-08-03 00:00:00,Beta Ltd,1024,159.23,EUR,2010,3007,605424.31,607243.79
2023-03-17 00:00:00,Theta Holdings,1027,192.75,SEK,2003,3009,119953.43,119754.59999999999
2023-10-26 00:00:00,Lambda Systems,1013,56.71,CNY,2000,3002,329255.03,329361.05000000005
2023-07-07 00:00:00,Omega Services,1016,105.04,CAD,2003,3002,2395203.67,2406839.75
2023-11-30 00:00:00,Delta Solutions,1036,86.87,SEK,2016,3009,840.45,841.33
2023-06-25 00:00:00,Epsilon Tech,1035,806.61,CNY,2014,3007,11162.57,11181.35
2023-07-18 00:00:00,Alpha Corp,1012,555.03,EUR,2019,3016,180169.16,180780.9
2023-05-02 00:00:00,Alpha Corp,1016,68.12,AUD,2000,3002,47082.81,47483.31
2023-04-16 00:00:00,Beta Ltd,1039,62.59,CHF,2008,3019,544061.21,542737.34
2023-06-19 00:00:00,Omega Services,1019,24.26,EUR,2000,3004,5503.89,5554.92
2023-04-06 00:00:00,Sigma Group,1039,355.62,GBP,2009,3007,10919.02,10843.34
2023-03-30 00:00:00,Beta Ltd,1042,211.14,AUD,2000,3008,1428943.98,1422970.3599999999
2023-08-31 00:00:00,Sigma Group,1000,59.26,NZD,2015,3014,1153270.52,1163112.02
2023-07-06 00:00:00,Kappa Ventures,1045,1077.18,CHF,2014,3002,1699.9,1704.16
2023-09-16 00:00:00,Lambda Systems,1032,122.39,CAD,2011,3001,856613.12,853520.41
2023-12-05 00:00:00,Lambda Systems,1038,203.47,GBP,2010,3017,26056.86,26170.010000000002
2023-06-09 00:00:00,Beta Ltd,1042,64.32,SEK,2016,3015,4654814.95,4674912.86
2023-10-27 00:00:00,Beta Ltd,1012,25.87,CNY,2010,3017,188096.47,188414.04
2023-07-28 00:00:00,Sigma Group,1033,139.03,NZD,2005,3016,21300.48,21170.47
2023-12-01 00:00:00,Omega Services,1031,535.99,AUD,2019,3006,17973.29,18073.08
2023-05-06 00:00:00,Delta Solutions,1047,117.36,AUD,2004,3019,3437798.49,3419471.41
2023-05-23 00:00:00,Omega Services,1029,170.04,GBP,2019,3003,705163.38,701309.01
2023-11-27 00:00:00,Epsilon Tech,1031,83.41,AUD,2017,3019,42233.24,41963.32
2023-03-08 00:00:00,Gamma Inc,1022,276.84,USD,2018,3006,324763.88,327046.43
2023-05-15 00:00:00,Sigma Group,1021,75.39,JPY,2004,3009,968259.97,964624.61
2023-11-03 00:00:00,Epsilon Tech,1049,319.23,EUR,2010,3011,8410.53,8416.41
2023-10-09 00:00:00,Delta Solutions,1011,782.0,CHF,2019,3010,56908.72,57128.18
2023-02-23 00:00:00,Theta Holdings,1034,80.46,EUR,2001,3008,42709.28,42562.9
2023-10-20 00:00:00,Gamma Inc,1034,321.29,CNY,2001,3007,627757.17,627459.37
2023-12-18 00:00:00,Gamma Inc,1027,357.32,CAD,2008,3009,1814557.93,1809219.8299999998
2023-10-14 00:00:00,Gamma Inc,1036,100.6,CNY,2018,3002,224117.76,226230.04
2023-01-03 00:00:00,Delta Solutions,1001,213.22,AUD,2006,3001,146290.59,146146.53
2023-10-06 00:00:00,Gamma Inc,1028,47.31,NZD,2002,3019,4894.24,4867.929999999999
2023-09-17 00:00:00,Epsilon Tech,1021,190.41,GBP,2000,3012,69159.88,68945.61
2023-03-03 00:00:00,Omega Services,1021,63.14,CNY,2014,3016,104991.39,104647.53
2023-03-28 00:00:00,Alpha Corp,1024,105.64,NZD,2002,3004,588431.39,591585.78
2023-12-31 00:00:00,Theta Holdings,1005,112.88,EUR,2005,3015,44901.57,44747.32
2023-03-21 00:00:00,Beta Ltd,1020,374.86,CHF,2018,3011,2707969.98,2690580.32
2023-09-15 00:00:00,Omega Services,1020,140.54,AUD,2006,3012,1125053.42,1123899.2999999998
2023-03-26 00:00:00,Delta Solutions,1007,635.09,CHF,2016,3013,1563093.42,1556043.96
2023-12-24 00:00:00,Delta Solutions,1035,175.81,GBP,2015,3008,20771411.43,20738721.07
2023-09-24 00:00:00,Lambda Systems,1022,78.24,JPY,2008,3015,1149466.35,1158198.3800000001
2023-05-16 00:00:00,Sigma Group,1045,321.49,CAD,2019,3007,17898.33,17993.780000000002
2023-08-02 00:00:00,Gamma Inc,1027,39.24,CAD,2007,3007,201104.12,202871.86
2023-02-10 00:00:00,Omega Services,1011,368.74,NZD,2000,3014,38232.62,37876.520000000004
2023-01-01 00:00:00,Sigma Group,1004,968.22,CHF,2013,3012,155322.71,154505.03
2023-05-09 00:00:00,Theta Holdings,1045,81.79,CAD,2000,3010,945968.19,944250.2899999999
2023-05-21 00:00:00,Omega Services,1021,465.47,AUD,2019,3003,2016951.03,2030261.25
2023-02-26 00:00:00,Epsilon Tech,1046,1407473.23,EUR,2015,3013,145699.51,146937.58000000002
2023-06-20 00:00:00,Beta Ltd,1049,1154.08,NZD,2000,3001,1858192.17,1854971.0799999998
2023-05-26 00:00:00,Kappa Ventures,1049,77.74,CNY,2012,3003,473240.15,475542.23000000004
2023-02-15 00:00:00,Lambda Systems,1044,130.46,JPY,2009,3008,29211.99,29442.25
2023-11-01 00:00:00,Kappa Ventures,1010,684.92,CNY,2005,3009,251156.14,248682.08000000002
2023-08-09 00:00:00,Gamma Inc,1003,63.59,SEK,2007,3016,389188.46,390160.48000000004
2023-06-25 00:00:00,Delta Solutions,1019,693.1,EUR,2005,3005,293793.58,296081.33
2023-10-29 00:00:00,Alpha Corp,1031,540.13,AUD,2015,3003,584728.42,580168.4500000001
2023-08-08 00:00:00,Sigma Group,1033,279.94,GBP,2018,3011,1584286.29,1578118.57
2023-03-21 00:00:00,Gamma Inc,1024,693.07,NZD,2011,3012,75416.36,75111.59
2023-12-10 00:00:00,Sigma Group,1010,55.13,CHF,2012,3010,69398.94,69988.77
2023-09-23 00:00:00,Gamma Inc,1014,359.0,CHF,2002,3000,26962.29,27187.96
2023-02-04 00:00:00,Alpha Corp,1009,101.88,GBP,2002,3003,11123.25,11036.61
2023-06-02 00:00:00,Alpha Corp,1013,91.07,NZD,2002,3007,52751.63,53088.53
2023-11-23 00:00:00,Alpha Corp,1024,100.23,AUD,2013,3001,152066.7,151039.39
2023-07-05 00:00:00,Lambda Systems,1036,76.02,JPY,2010,3007,192412.85,192112.7
2023-11-07 00:00:00,Omega Services,1033,187.04,AUD,2016,3002,11120879.47,11187672.780000001
2023-12-19 00:00:00,Epsilon Tech,1012,146.54,SEK,2014,3004,74769.83,75065.02
2023-07-26 00:00:00,Epsilon Tech,1005,119.11,CHF,2003,3011,446545.78,443731.29000000004
2023-09-25 00:00:00,Epsilon Tech,1003,456.44,JPY,2018,3002,12820868.85,18685915.5
2023-09-20 00:00:00,Lambda Systems,1029,129.58,JPY,2006,3000,780225.85,774377.76
2023-05-13 00:00:00,Gamma Inc,1026,418.44,EUR,2014,3018,227042.93,225916.83
2023-03-15 00:00:00,Alpha Corp,1026,2579.91,AUD,2019,3006,2375.03,2390.48
2023-03-21 00:00:00,Sigma Group,1026,310.12,GBP,2008,3019,5830612.77,5778092.26
2023-06-09 00:00:00,Lambda Systems,1003,522.31,NZD,2018,3017,42214.15,42230.89
2023-12-15 00:00:00,Delta Solutions,1026,65.64,EUR,2011,3012,20340.14,20493.02
2023-06-11 00:00:00,Beta Ltd,1036,67.46,EUR,2017,3019,23059.3,23001.67
2023-10-23 00:00:00,Beta Ltd,1049,84.49,CHF,2009,3019,24718.15,24578.66
2023-06-22 00:00:00,Theta Holdings,1015,77.21,CNY,2002,3013,110829.93,110640.53
2023-11-15 00:00:00,Epsilon Tech,1030,267.05,CAD,2016,3016,1115270.81,1104631.9200000002
2023-09-30 00:00:00,Omega Services,1045,679.22,CAD,2006,3000,1156498.24,1163354.21
2023-06-29 00:00:00,Beta Ltd,1024,200.45,SEK,2018,3007,60120.34,59560.59
2023-08-19 00:00:00,Kappa Ventures,1047,260.67,NZD,2015,3011,10070236.66,10010710.35
2023-08-17 00:00:00,Beta Ltd,1004,4.55,CNY,2006,3019,333923.19,335064.64
2023-03-07 00:00:00,Epsilon Tech,1010,46.5,USD,2012,3012,112175.29,111853.01999999999
2023-06-16 00:00:00,Lambda Systems,1001,95.49,GBP,2013,3017,11364970.65,11391172.530000001
2023-04-01 00:00:00,Alpha Corp,1018,49.01,AUD,2003,3017,773071.89,777945.6900000001
2023-02-12 00:00:00,Lambda Systems,1030,48.46,AUD,2017,3003,675855.35,671945.53
2023-09-02 00:00:00,Gamma Inc,1017,16.65,CHF,2011,3001,307937.74,307094.05
2023-09-30 00:00:00,Theta Holdings,1039,35.76,USD,2012,3004,2148076.2,2128973.54
2023-02-10 00:00:00,Lambda Systems,1009,69.67,AUD,2003,3009,11016654.96,11041713.07
2023-08-19 00:00:00,Theta Holdings,1018,211.77,AUD,2007,3013,68953.02,69236.72
2023-03-13 00:00:00,Epsilon Tech,1022,175.19,AUD,2015,3012,473979.39,471322.16000000003
2023-07-06 00:00:00,Lambda Systems,1032,63.48,JPY,2004,3015,167449.7,168392.17
2023-07-07 00:00:00,Gamma Inc,1047,481.91,NZD,2005,3009,101391.15,100684.53
2023-09-12 00:00:00,Omega Services,1021,228.42,AUD,2010,3011,31719.27,31722.19
2023-06-22 00:00:00,Delta Solutions,1028,290.91,EUR,2004,3000,150692.36,150063.93999999997
2023-02-24 00:00:00,Beta Ltd,1016,145.89,GBP,2004,3019,175299.43,176298.53
2023-05-22 00:00:00,Sigma Group,1006,101.77,SEK,2006,3006,10975286.7,11076842.28
2023-06-14 00:00:00,Delta Solutions,1045,30.06,AUD,2011,3000,4317.73,4338.339999999999
2023-10-16 00:00:00,Theta Holdings,1047,94.96,EUR,2006,3001,204316.64,203253.62000000002
